chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1407134	1431584	+	ATAD3B	24450
chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1447522	1470067	+	ATAD3A	22545
chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1477052	1510262	-	SSU72	33210
chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1550794	1565990	+	MIB2	15196
chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1633822	1656004	-	CDK11A	22182
chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1656276	1677438	-	SLC35E2	21162
chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1716723	1822556	-	GNB1	105833
chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1309109	1310818	-	AURKAIP1	1709
chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1682670	1711508	-	NADK	28838
chr1	700000	1900000	A1	1	.	700000	1900000	34,139,34	chr1	1017197	1051736	-	C1orf159	34539
chr1	2100000	2300000	A1	1	.	2100000	2300000	34,139,34	chr1	2252691	2323190	-	MORN1	47309
chr1	2300000	2400000	B1	1	.	2300000	2400000	220,20,60	chr1	2252691	2323190	-	MORN1	23190
chr1	2300000	2400000	B1	1	.	2300000	2400000	220,20,60	chr1	2323213	2336885	+	RER1	13672
chr1	2300000	2400000	B1	1	.	2300000	2400000	220,20,60	chr1	2336240	2344010	-	PEX10	7770
chr1	2400000	2500000	A1	1	.	2400000	2500000	34,139,34	chr1	2460183	2461684	-	HES5	1501
chr1	2400000	2500000	A1	1	.	2400000	2500000	34,139,34	chr1	2439969	2458067	-	PANK4	18098
chr1	2400000	2500000	A1	1	.	2400000	2500000	34,139,34	chr1	2487803	2497061	+	TNFRSF14	9258
chr1	2500000	2600000	B1	1	.	2500000	2600000	220,20,60	chr1	2517898	2522908	+	FAM213B	5010
chr1	2700000	3500000	B1	1	.	2700000	3500000	220,20,60	chr1	3404505	3528059	-	MEGF6	95495
chr1	3500000	3800000	A1	1	.	3500000	3800000	34,139,34	chr1	3541555	3546694	+	TPRG1L	5139
chr1	3500000	3800000	A1	1	.	3500000	3800000	34,139,34	chr1	3547330	3566671	-	WRAP73	19341
chr1	3500000	3800000	A1	1	.	3500000	3800000	34,139,34	chr1	3569128	3652765	+	TP73	83637
chr1	3500000	3800000	A1	1	.	3500000	3800000	34,139,34	chr1	3696783	3713068	-	LRRC47	16285
chr1	3500000	3800000	A1	1	.	3500000	3800000	34,139,34	chr1	3728644	3773797	-	CEP104	45153
chr1	3500000	3800000	A1	1	.	3500000	3800000	34,139,34	chr1	3404505	3528059	-	MEGF6	28059
chr1	3500000	3800000	A1	1	.	3500000	3800000	34,139,34	chr1	3773830	3801993	+	DFFB	26170
chr1	3800000	3900000	B1	1	.	3800000	3900000	220,20,60	chr1	3805696	3816857	-	C1orf174	11161
chr1	3800000	3900000	B1	1	.	3800000	3900000	220,20,60	chr1	3773830	3801993	+	DFFB	1993
chr1	4000000	6000000	B1	1	.	4000000	6000000	220,20,60	chr1	5922867	6052533	-	NPHP4	77133
chr1	6000000	6100000	A1	1	.	6000000	6100000	34,139,34	chr1	5922867	6052533	-	NPHP4	52533
chr1	6000000	6100000	A1	1	.	6000000	6100000	34,139,34	chr1	6052357	6161253	+	KCNAB2	47643
chr1	6100000	6200000	B1	1	.	6100000	6200000	220,20,60	chr1	6052357	6161253	+	KCNAB2	61253
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6475293	6479979	-	HES2	4686
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6521213	6526255	-	TNFRSF25	5042
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6640050	6649340	+	ZBTB48	9290
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6673755	6684093	+	PHF13	10338
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6684924	6695646	+	THAP3	10722
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6245079	6259679	-	RPL22	14600
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6266188	6281359	+	RNF207	15171
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6307405	6321035	-	GPR153	13630
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6484847	6521004	+	ESPN	36157
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6581406	6614658	-	NOL9	33252
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6650783	6662958	-	KLHL21	12175
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6694227	6761966	-	DNAJC11	67739
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6324331	6453826	-	ACOT7	129495
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6526151	6580121	-	PLEKHG5	53970
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6281252	6296044	-	ICMT	14792
chr1	6200000	7000000	A1	1	.	6200000	7000000	34,139,34	chr1	6845383	7829766	+	CAMTA1	154617
chr1	7000000	7800000	B1	1	.	7000000	7800000	220,20,60	chr1	6845383	7829766	+	CAMTA1	800000
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	10520602	10532613	-	DFFA	12011
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11114648	11120091	-	SRM	5443
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11979644	11986485	-	KIAA2013	6841
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	7831328	7841492	+	VAMP3	10164
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	8021713	8045342	+	PARK7	23629
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	8071778	8086393	-	ERRFI1	14615
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	8921058	8939151	-	ENO1	18093
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9097004	9129887	-	SLC2A5	32883
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9352940	9429590	+	SPSB1	76650
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9599527	9642831	+	SLC25A33	43304
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9648931	9674935	+	TMEM201	26004
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9711789	9789172	+	PIK3CD	77383
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9982170	10003485	-	LZIC	21315
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	10002980	10045556	+	NMNAT1	42576
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	10459048	10480568	+	PGD	21520
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	10490158	10502872	+	APITD1	12714
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	10490158	10512060	+	APITD1-CORT	21902
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11072678	11085549	+	TARDBP	12871
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11333254	11348491	+	UBIAD1	15237
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11714431	11723384	+	FBXO44	8953
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11724149	11734409	+	FBXO6	10260
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11734536	11751678	-	MAD2L2	17142
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11751780	11780336	+	DRAXIN	28556
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11845786	11866160	-	MTHFR	20374
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11866152	11903201	+	CLCN6	37049
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11994723	12035599	+	PLOD1	40876
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	12079298	12092106	+	MIIP	12808
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	12227059	12269277	+	TNFRSF1B	42218
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	7975930	8003225	-	TNFRSF9	27295
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	8412463	8877699	-	RERE	465236
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9164475	9189229	-	GPR157	24754
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9294862	9331394	+	H6PD	36532
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9789078	9884584	-	CLSTN1	95506
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	9908333	9970316	-	CTNNBIP1	61983
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	10093040	10241296	+	UBE4B	148256
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	10270763	10441661	+	KIF1B	170898
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	10535002	10690815	+	PEX14	155813
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11126669	11159967	-	EXOSC10	33298
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11166587	11322608	-	MTOR	156021
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	11796141	11810828	+	AGTRAP	14687
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	12040237	12073572	+	MFN2	33335
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	12123433	12204264	+	TNFRSF8	80831
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	12290095	12572098	+	VPS13D	282003
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	6845383	7829766	+	CAMTA1	29766
chr1	7800000	12600000	A1	1	.	7800000	12600000	34,139,34	chr1	8378144	8404227	+	SLC45A1	26083
chr1	12600000	13000000	B1	1	.	12600000	13000000	220,20,60	chr1	12627938	12677737	-	DHRS3	49799
chr1	14000000	14100000	A1	1	.	14000000	14100000	34,139,34	chr1	14026734	14151574	+	PRDM2	73266
chr1	14100000	15400000	B1	1	.	14100000	15400000	220,20,60	chr1	14026734	14151574	+	PRDM2	51574
chr1	14100000	15400000	B1	1	.	14100000	15400000	220,20,60	chr1	14925212	15444544	+	KAZN	474788
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16384263	16400127	-	FAM131C	15864
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16558181	16563659	-	RSG1	5478
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	15479027	15546976	+	TMEM51	67949
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	15736390	15756839	+	EFHD2	20449
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	15817895	15851285	-	CASP9	33390
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	15898193	15911605	-	AGMAT	13412
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	15943952	15987552	+	DDI2	43600
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16010826	16061264	+	PLEKHM2	50438
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16085254	16113084	+	FBLIM1	27830
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16268363	16302627	-	ZBTB17	34264
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16450831	16482582	-	EPHA2	31751
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16524598	16539104	-	ARHGEF19	14506
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16693524	16724643	+	SZRD1	31119
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	14925212	15444544	+	KAZN	44544
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	15573767	15724622	+	FHAD1	150855
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	15853307	15898228	+	DNAJC16	44921
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16174358	16266950	+	SPEN	92592
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16573334	16678986	-	FBXO42	105652
chr1	15400000	17100000	A1	1	.	15400000	17100000	34,139,34	chr1	16767166	16786584	+	NECAP2	19418
chr1	17200000	17600000	A1	1	.	17200000	17600000	34,139,34	chr1	17248444	17299474	+	CROCC	51030
chr1	17200000	17600000	A1	1	.	17200000	17600000	34,139,34	chr1	17312452	17338467	-	ATP13A2	26015
chr1	17200000	17600000	A1	1	.	17200000	17600000	34,139,34	chr1	17345224	17380665	-	SDHB	35441
chr1	17200000	17600000	A1	1	.	17200000	17600000	34,139,34	chr1	17393255	17445948	-	PADI2	52693
chr1	17600000	17700000	B1	1	.	17600000	17700000	220,20,60	chr1	17634689	17690495	+	PADI4	55806
chr1	17700000	17900000	A1	1	.	17700000	17900000	34,139,34	chr1	17733250	17766250	-	RCC2	33000
chr1	17700000	17900000	A1	1	.	17700000	17900000	34,139,34	chr1	17866329	18024370	+	ARHGEF10L	33671
chr1	17900000	19200000	B1	1	.	17900000	19200000	220,20,60	chr1	19197923	19229293	-	ALDH4A1	2077
chr1	17900000	19200000	B1	1	.	17900000	19200000	220,20,60	chr1	17866329	18024370	+	ARHGEF10L	124370
chr1	17900000	19200000	B1	1	.	17900000	19200000	220,20,60	chr1	18081807	18153558	+	ACTL8	71751
chr1	17900000	19200000	B1	1	.	17900000	19200000	220,20,60	chr1	18957499	19075360	+	PAX7	117861
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19629201	19638640	-	AKR7A2	9439
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	20439142	20446059	-	PLA2G2D	6917
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	20465822	20476879	+	PLA2G2F	11057
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19197923	19229293	-	ALDH4A1	29293
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19542157	19578053	-	EMC1	35896
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19578074	19586622	+	MRTO4	8548
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19638739	19658922	+	PQLC2	20183
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19923470	19956315	+	MINOS1	32845
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19923470	19984949	+	MINOS1-NBL1	61479
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19969722	19984949	+	NBL1	15227
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	20208887	20239437	+	OTUD3	30550
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19230773	19282826	-	IFFO2	52053
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19400999	19536746	-	UBR4	135747
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	19665266	19812135	-	CAPZB	146869
chr1	19200000	20500000	A1	1	.	19200000	20500000	34,139,34	chr1	20008705	20126410	-	TMCO4	117705
chr1	20500000	20800000	B1	1	.	20500000	20800000	220,20,60	chr1	20512570	20522541	+	UBXN10	9971
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	20808883	20812728	-	CAMK2N1	3845
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	20825940	20834674	-	MUL1	8734
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	23884420	23886285	-	ID3	1865
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	23953823	23967056	+	MDS2	13233
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24104875	24114722	+	PITHD1	9847
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24117645	24122029	+	LYPLA2	4384
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24122088	24127294	-	GALE	5206
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24286300	24289949	+	PNRC2	3649
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	25548766	25559013	-	SYF2	10247
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26496387	26497364	+	ZNF593	977
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26644410	26647014	+	CD52	2604
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26798901	26803133	+	HMGN2	4232
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27189632	27190947	+	SFN	1315
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27216978	27226962	-	GPATCH3	9984
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27320194	27327377	+	TRNP1	7183
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27992571	27998724	-	IFI6	6153
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28199053	28213196	+	THEMIS2	14143
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28562601	28564616	+	ATPIF1	2015
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	20978259	20988037	-	DDOST	9778
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	21046224	21059133	-	SH2D5	12909
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	21766582	21811393	+	NBPF3	44811
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	21922707	21995856	-	RAP1GAP	73149
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	22970117	22974603	+	C1QC	4486
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	23345940	23410184	+	KDM1A	64244
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	23631180	23670857	-	HNRNPR	39677
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	23685940	23696357	-	ZNF436	10417
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24018268	24022915	+	RPL11	4647
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24069855	24088549	+	TCEB3	18694
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24128366	24151949	-	HMGCL	23583
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24171571	24194859	-	FUCA1	23288
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24200459	24239817	-	CNR2	39358
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24290836	24306953	-	SRSF10	16117
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24645811	24690970	+	GRHL3	45159
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24683488	24741587	-	STPG1	58099
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24828840	24863510	+	RCAN3	34670
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24969593	24999772	+	SRRM1	30179
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	25226001	25291501	-	RUNX3	65500
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	25664788	25688852	+	TMEM50A	24064
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	25870075	25895377	+	LDLRAP1	25302
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26126666	26144713	+	SEPN1	18047
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26146396	26159433	+	MTFR1L	13037
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26158403	26185949	-	AUNIP	27546
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26286257	26324648	-	PAFAH2	38391
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26437655	26452039	+	PDIK1L	14384
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26503980	26516376	+	CNKSR1	12396
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26560643	26605301	+	CEP85	44658
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26608772	26644756	-	UBXN11	35984
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26758772	26797795	+	DHDDS	39023
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27022521	27108601	+	ARID1A	86080
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27114453	27124894	+	PIGV	10441
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27153200	27182211	+	ZDHHC18	29011
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27205872	27216869	-	GPN2	10997
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27425299	27481621	-	SLC9A1	56322
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27561006	27635124	+	WDTC1	74118
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27668482	27680423	+	SYTL1	11941
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27681669	27693357	-	MAP3K6	11688
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27719147	27722317	+	GPR3	3170
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	27938800	27961727	-	FGR	22927
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28052489	28089423	+	FAM76A	36934
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28099693	28150963	+	STX12	51270
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28157251	28178183	+	PPP1R8	20932
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28218035	28241308	-	RPA2	23273
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28261465	28285668	+	SMPDL3B	24203
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28473676	28520447	-	PTAFR	46771
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28526789	28559542	-	DNAJC8	32753
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28585962	28609002	+	SESN2	23040
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28655512	28662478	+	MED18	6966
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28879528	28905057	+	TRNAU1AP	25529
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	28995239	29042115	+	GMEB1	46876
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	29063132	29096287	+	YTHDF2	33155
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	29519168	29557470	-	MECR	38302
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	21069170	21113181	-	HP1BP3	44011
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	21132784	21503381	-	EIF4G3	370597
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	21543739	21672034	-	ECE1	128295
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	21835850	21904905	+	ALPL	69055
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	22148724	22263790	-	HSPG2	115066
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	22379119	22419436	+	CDC42	40317
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	22778343	22857650	+	ZBTB40	79307
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	23410515	23495351	-	LUZP1	84836
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	23707401	23751272	-	TCEA3	43871
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	23832919	23857712	-	E2F2	24793
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24480646	24513765	-	IFNLR1	33119
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	24739976	24799473	+	NIPAL3	59497
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	25757348	25826698	+	TMEM57	69350
chr1	20800000	29600000	A1	1	.	20800000	29600000	34,139,34	chr1	26606212	26608013	+	SH3BGRL3	1801
